time,cluster,ride,count
17.5,8,25,24
17.5,8,26,34
17.5,8,27,29
17.5,8,28,70
17.5,8,29,13
17.5,8,3,5
17.5,8,30,35
17.5,8,31,13
17.5,8,32,7
17.5,8,33,19
17.5,8,34,47
17.5,8,35,22
17.5,8,36,5
17.5,8,37,50
17.5,8,38,17
17.5,8,39,17
17.5,8,4,3
17.5,8,5,8
17.5,8,6,11
17.5,8,7,28
17.5,8,8,10
17.5,8,9,33
17.5,9,10,2
17.5,9,11,4
17.5,9,12,5
17.5,9,13,34
17.5,9,14,12
17.5,9,16,28
17.5,9,17,1
17.5,9,18,5
17.5,9,19,17
17.5,9,20,11
17.5,9,22,4
17.5,9,23,14
17.5,9,24,2
17.5,9,26,12
17.5,9,27,20
17.5,9,28,11
17.5,9,3,3
17.5,9,30,3
17.5,9,31,25
17.5,9,32,4
17.5,9,33,21
17.5,9,34,1
17.5,9,35,13
17.5,9,36,11
17.5,9,38,9
17.5,9,39,15
17.5,9,4,8
17.5,9,5,18
17.5,9,6,3
17.5,9,7,22
17.5,9,8,3
17.5,9,9,30
18.0,0,10,13
18.0,0,11,5
18.0,0,12,10
18.0,0,13,35
18.0,0,14,23
18.0,0,15,2
18.0,0,16,45
18.0,0,17,11
18.0,0,18,4
18.0,0,19,10
18.0,0,20,60
18.0,0,21,7
18.0,0,22,10
18.0,0,23,14
18.0,0,24,21
18.0,0,25,12
18.0,0,26,47
18.0,0,27,43
18.0,0,28,35
18.0,0,29,9
18.0,0,3,6
18.0,0,30,23
18.0,0,31,30
18.0,0,32,6
18.0,0,33,33
18.0,0,34,5
18.0,0,35,24
18.0,0,36,15
18.0,0,37,11
18.0,0,38,9
18.0,0,39,6
18.0,0,4,3
18.0,0,5,42
18.0,0,6,5
18.0,0,7,68
18.0,0,9,31
18.0,1,1,11
18.0,1,13,7
18.0,1,22,2
18.0,1,23,2
18.0,1,26,3
18.0,1,27,3
18.0,1,28,4
18.0,1,3,3
18.0,1,31,4
18.0,1,32,3
18.0,1,33,4
18.0,1,9,2
18.0,2,1,5
18.0,2,10,19
18.0,2,13,52
18.0,2,14,4
18.0,2,16,24
18.0,2,17,6
18.0,2,18,8
18.0,2,19,6
18.0,2,2,5
18.0,2,20,2
18.0,2,21,17
18.0,2,22,2
18.0,2,23,7
18.0,2,24,8
18.0,2,26,43
18.0,2,27,13
18.0,2,28,12
18.0,2,29,12
18.0,2,30,6
18.0,2,31,31
18.0,2,32,9
18.0,2,33,16
18.0,2,34,23
18.0,2,35,4
18.0,2,37,8
18.0,2,38,14
18.0,2,39,8
18.0,2,4,5
18.0,2,5,24
18.0,2,6,10
18.0,2,7,23
18.0,2,9,38
18.0,3,13,5
18.0,3,15,9
18.0,3,23,3
18.0,3,26,4
18.0,3,35,10
18.0,3,39,2
18.0,3,4,4
18.0,3,7,8
18.0,3,8,6
18.0,4,10,10
18.0,4,11,7
18.0,4,13,56
18.0,4,14,18
18.0,4,15,9
18.0,4,16,26
18.0,4,17,10
18.0,4,18,4
18.0,4,19,3
18.0,4,21,6
18.0,4,22,8
18.0,4,23,28
18.0,4,24,12
18.0,4,25,3
18.0,4,26,30
18.0,4,27,66
18.0,4,28,22
18.0,4,29,6
18.0,4,3,12
18.0,4,30,3
18.0,4,31,32
18.0,4,32,6
18.0,4,33,36
18.0,4,34,26
18.0,4,35,16
18.0,4,36,15
18.0,4,37,4
18.0,4,38,5
18.0,4,39,5
18.0,4,4,22
18.0,4,5,16
18.0,4,6,21
18.0,4,7,37
18.0,4,8,16
18.0,4,9,45
18.0,5,10,8
18.0,5,11,3
18.0,5,12,3
18.0,5,13,59
18.0,5,14,4
18.0,5,15,5
18.0,5,16,15
18.0,5,17,6
18.0,5,18,1
18.0,5,19,11
18.0,5,20,1
18.0,5,21,1
18.0,5,23,23
18.0,5,24,20
18.0,5,25,5
18.0,5,26,5
18.0,5,27,14
18.0,5,28,31
18.0,5,29,4
18.0,5,31,31
18.0,5,33,7
18.0,5,35,12
18.0,5,36,2
18.0,5,37,18
18.0,5,38,8
18.0,5,4,11
18.0,5,5,24
18.0,5,6,8
18.0,5,7,16
18.0,5,8,1
18.0,5,9,28
18.0,6,10,5
18.0,6,11,24
18.0,6,12,8
18.0,6,13,68
18.0,6,14,11
18.0,6,16,30
18.0,6,17,6
18.0,6,18,2
18.0,6,19,12
18.0,6,2,3
18.0,6,20,13
18.0,6,21,4
18.0,6,22,6
18.0,6,23,10
18.0,6,24,12
18.0,6,25,13
18.0,6,26,29
18.0,6,27,13
18.0,6,28,20
18.0,6,29,24
18.0,6,3,7
18.0,6,31,42
18.0,6,32,13
18.0,6,33,22
18.0,6,35,11
18.0,6,36,10
18.0,6,37,11
18.0,6,38,16
18.0,6,39,1
18.0,6,5,21
18.0,6,6,12
18.0,6,7,40
18.0,6,8,12
18.0,6,9,67
18.0,7,11,5
18.0,7,13,5
18.0,7,31,3
18.0,7,34,3
18.0,8,10,5
18.0,8,11,2
18.0,8,12,8
18.0,8,13,37
18.0,8,14,20
18.0,8,15,9
18.0,8,16,56
18.0,8,17,1
18.0,8,18,16
18.0,8,19,10
18.0,8,2,4
18.0,8,20,10
18.0,8,21,41
18.0,8,22,13
18.0,8,23,31
18.0,8,24,12
18.0,8,25,9
18.0,8,26,29
18.0,8,27,54
18.0,8,28,21
18.0,8,29,41
18.0,8,3,5
18.0,8,30,1
18.0,8,31,40
18.0,8,32,5
18.0,8,33,19
18.0,8,34,14
18.0,8,35,19
18.0,8,36,8
18.0,8,37,2
18.0,8,38,7
18.0,8,39,53
18.0,8,4,39
18.0,8,5,52
18.0,8,6,19
18.0,8,7,30
18.0,8,8,36
18.0,8,9,33
18.0,9,10,2
18.0,9,11,4
18.0,9,12,2
18.0,9,13,18
18.0,9,14,6
18.0,9,15,2
18.0,9,16,14
18.0,9,17,19
18.0,9,18,7
18.0,9,19,14
18.0,9,20,10
18.0,9,21,3
18.0,9,22,7
18.0,9,23,11
18.0,9,25,11
18.0,9,26,21
18.0,9,27,17
18.0,9,28,36
18.0,9,29,3
18.0,9,30,6
18.0,9,31,17
18.0,9,32,11
18.0,9,33,23
18.0,9,34,4
18.0,9,35,6
18.0,9,36,8
18.0,9,37,1
18.0,9,39,2
18.0,9,4,5
18.0,9,5,30
18.0,9,6,5
18.0,9,7,33
18.0,9,8,3
18.0,9,9,20
18.5,0,11,2
18.5,0,13,12
18.5,0,14,1
18.5,0,15,8
18.5,0,16,23
18.5,0,17,6
18.5,0,19,6
18.5,0,20,6
18.5,0,21,13
18.5,0,22,3
18.5,0,23,2
18.5,0,24,19
18.5,0,25,5
18.5,0,26,62
18.5,0,27,28
18.5,0,28,17
18.5,0,29,20
18.5,0,3,3
18.5,0,30,7
18.5,0,31,50
18.5,0,32,12
18.5,0,33,78
18.5,0,34,9
18.5,0,36,4
18.5,0,37,14
18.5,0,38,5
18.5,0,39,4
18.5,0,5,31
18.5,0,6,25
18.5,0,7,61
18.5,0,9,24
18.5,1,13,3
18.5,1,20,4
18.5,1,23,7
18.5,1,24,3
18.5,1,28,2
18.5,1,3,3
18.5,1,39,3
18.5,2,10,9
18.5,2,12,2
18.5,2,13,43
18.5,2,14,8
18.5,2,16,21
18.5,2,17,5
18.5,2,19,9
18.5,2,2,4
18.5,2,20,10
18.5,2,21,6
18.5,2,22,1
18.5,2,23,9
18.5,2,24,6
18.5,2,26,21
18.5,2,27,30
18.5,2,28,26
18.5,2,29,8
18.5,2,3,4
18.5,2,30,9
18.5,2,31,48
18.5,2,32,16
18.5,2,33,16
18.5,2,34,10
18.5,2,35,11
18.5,2,36,10
18.5,2,37,11
18.5,2,38,9
18.5,2,39,14
18.5,2,5,56
18.5,2,6,4
18.5,2,7,2
18.5,2,9,38
18.5,3,13,3
18.5,3,18,5
18.5,3,19,6
18.5,3,25,7
18.5,3,26,10
18.5,3,28,5
18.5,3,31,6
18.5,3,33,4
18.5,3,36,4
18.5,3,7,3
18.5,3,8,7
18.5,4,10,1
18.5,4,11,11
18.5,4,12,4
18.5,4,13,23
18.5,4,14,6
18.5,4,15,15
18.5,4,16,40
18.5,4,17,1
18.5,4,19,18
18.5,4,20,6
18.5,4,21,11
18.5,4,22,2
18.5,4,23,8
18.5,4,24,4
18.5,4,25,1
18.5,4,26,35
18.5,4,27,30
18.5,4,28,24
18.5,4,29,11
18.5,4,3,19
18.5,4,30,7
18.5,4,31,47
18.5,4,32,10
18.5,4,33,39
18.5,4,34,4
18.5,4,35,7
18.5,4,36,7
18.5,4,38,7
18.5,4,39,4
18.5,4,4,7
18.5,4,5,25
18.5,4,6,12
18.5,4,7,21
18.5,4,8,3
18.5,4,9,21
18.5,5,11,2
18.5,5,12,2
18.5,5,13,19
18.5,5,14,4
18.5,5,15,1
18.5,5,16,30
18.5,5,17,1
18.5,5,18,4
18.5,5,19,13
18.5,5,20,6
18.5,5,21,21
18.5,5,22,9
18.5,5,23,8
18.5,5,24,9
18.5,5,25,12
18.5,5,26,22
18.5,5,27,25
18.5,5,28,18
18.5,5,29,7
18.5,5,3,10
18.5,5,30,16
18.5,5,31,49
18.5,5,32,3
18.5,5,33,17
18.5,5,34,14
18.5,5,35,1
18.5,5,36,2
18.5,5,37,11
18.5,5,38,1
18.5,5,39,22
18.5,5,4,10
18.5,5,5,20
18.5,5,6,2
18.5,5,7,4
18.5,5,8,2
18.5,5,9,26
18.5,6,10,16
18.5,6,12,6
18.5,6,13,54
18.5,6,14,5
18.5,6,16,20
18.5,6,17,18
18.5,6,18,2
18.5,6,19,26
18.5,6,2,4
18.5,6,20,6
18.5,6,21,2
18.5,6,22,14
18.5,6,23,17
18.5,6,24,6
18.5,6,26,41
18.5,6,27,16
18.5,6,28,32
18.5,6,29,25
18.5,6,3,6
18.5,6,30,7
18.5,6,31,37
18.5,6,32,16
18.5,6,33,37
18.5,6,34,6
18.5,6,35,9
18.5,6,36,4
18.5,6,37,8
18.5,6,38,5
18.5,6,39,19
18.5,6,4,16
18.5,6,5,18
18.5,6,6,14
18.5,6,7,23
18.5,6,8,1
18.5,6,9,24
18.5,7,12,3
18.5,7,13,5
18.5,7,14,5
18.5,7,22,5
18.5,7,4,3
18.5,7,6,7
18.5,7,8,5
18.5,8,10,5
18.5,8,11,42
18.5,8,12,5
18.5,8,13,7
18.5,8,14,3
18.5,8,15,2
18.5,8,16,13
18.5,8,17,2
18.5,8,18,5
18.5,8,19,39
18.5,8,20,15
18.5,8,22,8
18.5,8,23,70
18.5,8,24,40
18.5,8,25,9
18.5,8,26,54
18.5,8,27,32
18.5,8,28,14
18.5,8,29,1
18.5,8,3,5
18.5,8,31,14
18.5,8,32,20
18.5,8,33,51
18.5,8,34,8
18.5,8,35,6
18.5,8,36,86
18.5,8,37,4
18.5,8,4,9
18.5,8,5,44
18.5,8,6,3
18.5,8,7,75
18.5,8,8,6
18.5,8,9,14
18.5,9,10,1
18.5,9,11,12
18.5,9,12,11
18.5,9,13,33
18.5,9,14,5
18.5,9,16,30
18.5,9,17,7
18.5,9,18,1
18.5,9,19,10
18.5,9,2,4
18.5,9,20,5
18.5,9,21,1
18.5,9,23,9
18.5,9,24,2
18.5,9,26,13
18.5,9,27,8
18.5,9,28,26
18.5,9,3,2
18.5,9,30,5
18.5,9,31,16
18.5,9,32,10
18.5,9,33,18
18.5,9,34,5
18.5,9,35,3
18.5,9,36,10
18.5,9,37,4
18.5,9,39,2
18.5,9,4,5
18.5,9,5,20
18.5,9,6,12
18.5,9,7,5
18.5,9,8,2
18.5,9,9,21
19.0,0,10,6
19.0,0,11,5
19.0,0,12,7
19.0,0,13,53
19.0,0,14,2
19.0,0,15,2
19.0,0,16,22
19.0,0,17,36
19.0,0,19,10
19.0,0,21,12
19.0,0,23,9
19.0,0,24,12
19.0,0,25,10
19.0,0,26,27
19.0,0,27,29
19.0,0,28,36
19.0,0,29,4
19.0,0,31,18
19.0,0,32,17
19.0,0,33,16
19.0,0,34,3
19.0,0,35,11
19.0,0,36,1
19.0,0,38,6
19.0,0,39,2
19.0,0,4,4
19.0,0,5,37
19.0,0,6,3
19.0,0,7,49
19.0,0,9,25
19.0,1,20,3
19.0,1,25,5
19.0,1,27,6
19.0,1,29,3
19.0,1,38,4
19.0,1,39,3
19.0,1,5,7
19.0,2,10,23
19.0,2,11,1
19.0,2,12,13
19.0,2,13,21
19.0,2,14,4
19.0,2,16,40
19.0,2,17,2
19.0,2,18,9
19.0,2,19,22
19.0,2,2,3
19.0,2,20,9
19.0,2,22,9
19.0,2,23,15
19.0,2,24,3
19.0,2,25,9
19.0,2,26,16
19.0,2,27,34
19.0,2,28,31
19.0,2,29,13
19.0,2,3,6
19.0,2,30,2
19.0,2,31,27
19.0,2,33,17
19.0,2,34,13
19.0,2,35,5
19.0,2,36,15
19.0,2,37,3
19.0,2,39,13
19.0,2,4,11
19.0,2,5,27
19.0,2,6,1
19.0,2,7,39
19.0,2,8,5
19.0,2,9,35
19.0,3,10,4
19.0,3,13,8
19.0,3,15,5
19.0,3,16,4
19.0,3,17,5
19.0,3,25,2
19.0,3,26,11
19.0,3,30,5
19.0,3,31,5
19.0,3,34,4
19.0,3,37,3
19.0,3,39,5
19.0,3,5,5
19.0,3,7,5
19.0,3,8,5
19.0,4,10,10
19.0,4,11,6
19.0,4,12,5
19.0,4,13,59
19.0,4,15,5
19.0,4,16,23
19.0,4,17,6
19.0,4,18,7
19.0,4,19,8
19.0,4,2,6
19.0,4,20,9
19.0,4,21,13
19.0,4,22,13
19.0,4,23,19
19.0,4,24,1
19.0,4,25,12
19.0,4,26,29
19.0,4,27,12
19.0,4,28,14
19.0,4,29,6
19.0,4,30,4
19.0,4,31,37
19.0,4,32,25
19.0,4,33,22
19.0,4,34,16
19.0,4,36,12
19.0,4,37,4
19.0,4,38,1
19.0,4,39,5
19.0,4,4,3
19.0,4,5,28
19.0,4,6,11
19.0,4,7,24
19.0,4,8,11
19.0,4,9,14
19.0,5,10,1
19.0,5,12,3
19.0,5,13,27
19.0,5,15,1
19.0,5,16,27
19.0,5,17,1
19.0,5,18,10
19.0,5,19,17
19.0,5,20,7
19.0,5,21,7
19.0,5,23,6
19.0,5,24,2
19.0,5,26,3
19.0,5,27,29
19.0,5,28,4
19.0,5,29,13
19.0,5,31,27
19.0,5,32,1
19.0,5,33,18
19.0,5,34,5
19.0,5,35,4
19.0,5,37,13
19.0,5,38,1
19.0,5,39,2
19.0,5,5,23
19.0,5,6,6
19.0,5,7,15
19.0,5,8,7
19.0,5,9,28
19.0,6,10,5
19.0,6,11,9
19.0,6,12,9
19.0,6,13,39
19.0,6,14,1
19.0,6,15,4
19.0,6,16,18
19.0,6,17,9
19.0,6,18,3
19.0,6,19,6
19.0,6,20,8
19.0,6,21,7
19.0,6,22,5
19.0,6,23,2
19.0,6,24,2
19.0,6,25,4
19.0,6,26,32
19.0,6,27,24
19.0,6,28,11
19.0,6,29,13
19.0,6,3,5
19.0,6,30,9
19.0,6,31,24
19.0,6,32,10
19.0,6,33,34
19.0,6,34,11
19.0,6,35,9
19.0,6,36,8
19.0,6,37,10
19.0,6,39,12
19.0,6,4,3
19.0,6,5,32
19.0,6,6,15
19.0,6,7,26
19.0,6,8,2
19.0,6,9,36
19.0,7,13,5
19.0,7,15,5
19.0,7,16,7
19.0,7,20,5
19.0,7,29,5
19.0,7,33,5
19.0,8,10,10
19.0,8,11,89
19.0,8,13,86
19.0,8,14,6
19.0,8,15,7
19.0,8,16,19
19.0,8,17,9
19.0,8,19,12
19.0,8,2,10
19.0,8,20,11
19.0,8,21,3
19.0,8,22,3
19.0,8,23,6
19.0,8,25,9
19.0,8,26,35
19.0,8,27,21
19.0,8,28,26
19.0,8,29,2
19.0,8,3,42
19.0,8,31,14
19.0,8,32,69
19.0,8,33,27
19.0,8,34,1
19.0,8,35,43
19.0,8,36,3
19.0,8,37,5
19.0,8,38,5
19.0,8,39,6
19.0,8,4,12
19.0,8,5,13
19.0,8,6,3
19.0,8,7,43
19.0,8,9,61
19.0,9,10,13
19.0,9,12,3
19.0,9,13,19
19.0,9,15,8
19.0,9,16,11
19.0,9,17,8
19.0,9,18,8
19.0,9,19,7
19.0,9,20,5
19.0,9,21,1
19.0,9,23,9
19.0,9,24,11
19.0,9,25,6
19.0,9,26,10
19.0,9,27,34
19.0,9,28,13
19.0,9,29,4
19.0,9,30,6
19.0,9,31,7
19.0,9,32,5
19.0,9,33,13
19.0,9,34,4
19.0,9,35,7
19.0,9,36,2
19.0,9,37,6
19.0,9,39,14
19.0,9,5,18
19.0,9,6,8
19.0,9,7,7
19.0,9,8,7
19.0,9,9,23
19.5,0,10,2
19.5,0,11,5
19.5,0,13,12
19.5,0,14,8
19.5,0,15,4
19.5,0,16,13
19.5,0,17,7
19.5,0,18,10
19.5,0,19,22
19.5,0,20,3
19.5,0,21,4
19.5,0,22,11
19.5,0,23,11
19.5,0,24,7
19.5,0,26,14
19.5,0,27,25
19.5,0,28,44
19.5,0,29,12
19.5,0,3,2
19.5,0,30,9
19.5,0,31,45
19.5,0,32,11
19.5,0,33,29
19.5,0,34,9
19.5,0,35,7
19.5,0,36,5
19.5,0,38,9
19.5,0,5,56
19.5,0,7,13
19.5,0,8,4
19.5,0,9,11
19.5,1,10,3
19.5,1,15,4
19.5,1,16,2
19.5,1,24,3
19.5,1,27,3
19.5,1,39,7
19.5,1,5,7
19.5,1,7,3
19.5,1,9,2
19.5,2,10,15
19.5,2,13,4
19.5,2,14,6
19.5,2,16,6
19.5,2,18,1
19.5,2,19,20
19.5,2,20,17
19.5,2,21,8
19.5,2,22,9
19.5,2,23,7
19.5,2,24,4
19.5,2,25,2
19.5,2,26,22
19.5,2,27,24
19.5,2,28,33
19.5,2,29,1
19.5,2,3,1
19.5,2,30,6
19.5,2,31,37
19.5,2,32,4
19.5,2,33,48
19.5,2,35,12
19.5,2,36,4
19.5,2,37,10
19.5,2,39,7
19.5,2,5,29
19.5,2,7,33
19.5,2,8,8
19.5,2,9,2
19.5,3,11,3
19.5,3,13,13
19.5,3,15,5
19.5,3,16,7
19.5,3,24,3
19.5,3,26,12
19.5,3,28,15
19.5,3,3,5
19.5,3,31,10
19.5,3,33,13
19.5,3,36,5
19.5,3,38,6
19.5,3,5,4
19.5,3,8,7
19.5,4,1,4
19.5,4,10,2
19.5,4,12,5
19.5,4,13,32
19.5,4,14,10
19.5,4,15,5
19.5,4,16,21
19.5,4,17,3
19.5,4,19,12
19.5,4,20,2
19.5,4,21,7
19.5,4,22,10
19.5,4,23,10
19.5,4,24,5
19.5,4,26,35
19.5,4,27,19
19.5,4,28,25
19.5,4,29,5
19.5,4,3,2
19.5,4,31,33
19.5,4,32,6
19.5,4,33,25
19.5,4,34,5
19.5,4,35,2
19.5,4,36,3
19.5,4,39,4
19.5,4,40,4
19.5,4,5,22
19.5,4,6,14
19.5,4,7,14
19.5,4,8,11
19.5,4,9,22
19.5,5,10,13
19.5,5,11,2
19.5,5,13,20
19.5,5,16,13
19.5,5,18,4
19.5,5,20,5
19.5,5,21,7
19.5,5,23,3
19.5,5,26,8
19.5,5,27,19
19.5,5,28,8
19.5,5,29,3
19.5,5,31,10
19.5,5,32,8
19.5,5,33,7
19.5,5,34,6
19.5,5,37,1
19.5,5,38,1
19.5,5,39,1
19.5,5,5,8
19.5,5,6,2
19.5,5,7,12
19.5,5,8,6
19.5,5,9,13
19.5,6,10,5
19.5,6,11,1
19.5,6,12,5
19.5,6,13,24
19.5,6,14,11
19.5,6,16,15
19.5,6,17,18
19.5,6,18,1
19.5,6,19,15
19.5,6,20,1
19.5,6,21,3
19.5,6,22,2
19.5,6,23,5
19.5,6,24,9
19.5,6,26,22
19.5,6,27,44
19.5,6,28,15
19.5,6,29,1
19.5,6,3,7
19.5,6,31,33
19.5,6,32,14
19.5,6,33,32
19.5,6,34,5
19.5,6,35,16
19.5,6,36,13
19.5,6,38,8
19.5,6,39,3
19.5,6,4,3
19.5,6,5,34
19.5,6,6,6
19.5,6,7,24
19.5,6,9,38
19.5,7,13,3
19.5,7,17,7
19.5,7,26,5
19.5,7,3,7
19.5,7,7,7
19.5,7,8,5
19.5,8,0,4
19.5,8,10,8
19.5,8,11,7
19.5,8,12,71
19.5,8,13,57
19.5,8,14,10
19.5,8,16,7
19.5,8,17,7
19.5,8,20,8
19.5,8,21,4
19.5,8,22,2
19.5,8,23,80
19.5,8,24,4
19.5,8,25,5
19.5,8,26,45
19.5,8,27,25
19.5,8,28,28
19.5,8,29,4
19.5,8,31,81
19.5,8,32,9
19.5,8,33,29
19.5,8,35,11
19.5,8,36,4
19.5,8,37,9
19.5,8,38,2
19.5,8,39,3
19.5,8,5,9
19.5,8,6,10
19.5,8,7,6
19.5,8,8,4
19.5,8,9,24
19.5,9,10,2
19.5,9,12,7
19.5,9,13,8
19.5,9,15,5
19.5,9,16,18
19.5,9,17,4
19.5,9,19,4
19.5,9,20,2
19.5,9,22,2
19.5,9,23,10
19.5,9,26,3
19.5,9,27,9
19.5,9,28,37
19.5,9,29,5
19.5,9,30,5
19.5,9,31,10
19.5,9,32,6
19.5,9,33,22
19.5,9,35,7
19.5,9,37,6
19.5,9,39,1
19.5,9,5,22
19.5,9,7,18
19.5,9,9,26
20.0,0,13,14
20.0,0,16,21
20.0,0,17,37
20.0,0,19,8
20.0,0,20,5
20.0,0,21,3
20.0,0,23,9
20.0,0,24,12
20.0,0,26,10
20.0,0,27,14
20.0,0,28,39
20.0,0,29,6
20.0,0,31,18
20.0,0,32,18
20.0,0,33,27
20.0,0,34,3
20.0,0,35,12
20.0,0,36,5
20.0,0,37,1
20.0,0,39,1
20.0,0,4,7
20.0,0,5,20
20.0,0,6,7
20.0,0,7,10
20.0,0,9,11
20.0,1,13,2
20.0,1,21,2
20.0,1,23,3
20.0,1,26,2
20.0,1,27,5
20.0,1,36,4
20.0,1,5,4
20.0,1,7,7
20.0,1,9,5
20.0,2,10,11
20.0,2,11,14
20.0,2,12,7
20.0,2,13,24
20.0,2,14,8
20.0,2,15,7
20.0,2,16,25
20.0,2,17,17
20.0,2,18,3
20.0,2,19,9
20.0,2,21,6
20.0,2,23,6
20.0,2,24,4
20.0,2,26,27
20.0,2,27,9
20.0,2,28,43
20.0,2,29,14
20.0,2,31,24
20.0,2,32,13
20.0,2,33,17
20.0,2,36,2
20.0,2,37,10
20.0,2,39,3
20.0,2,5,22
20.0,2,7,16
20.0,2,9,26
20.0,3,10,3
20.0,3,14,5
20.0,3,19,3
20.0,3,23,5
20.0,3,27,5
20.0,3,32,5
20.0,3,4,7
20.0,3,5,11
20.0,3,6,5
20.0,3,9,3
20.0,4,13,5
20.0,4,14,18
20.0,4,16,26
20.0,4,17,6
20.0,4,19,11
20.0,4,20,8
20.0,4,22,7
20.0,4,23,10
20.0,4,24,3
20.0,4,26,3
20.0,4,27,24
20.0,4,28,9
20.0,4,29,6
20.0,4,30,7
20.0,4,31,25
20.0,4,32,5
20.0,4,33,19
20.0,4,35,7
20.0,4,37,7
20.0,4,38,3
20.0,4,39,3
20.0,4,5,11
20.0,4,6,1
20.0,4,7,20
20.0,4,8,6
20.0,4,9,25
20.0,5,10,3
20.0,5,13,5
20.0,5,14,4
20.0,5,16,7
20.0,5,18,6
20.0,5,20,3
20.0,5,21,3
20.0,5,24,3
20.0,5,25,3
20.0,5,26,6
20.0,5,27,13
20.0,5,28,5
20.0,5,31,14
20.0,5,32,1
20.0,5,33,17
20.0,5,34,9
20.0,5,35,6
20.0,5,39,13
20.0,5,5,4
20.0,5,7,6
20.0,5,9,8
20.0,6,10,5
20.0,6,11,9
20.0,6,13,13
20.0,6,15,7
20.0,6,16,15
20.0,6,17,1
20.0,6,18,11
20.0,6,19,28
20.0,6,22,7
20.0,6,23,1
20.0,6,26,10
20.0,6,27,20
20.0,6,28,9
20.0,6,29,6
20.0,6,3,2
20.0,6,30,7
20.0,6,31,19
20.0,6,32,12
20.0,6,33,4
20.0,6,34,1
20.0,6,35,16
20.0,6,5,28
20.0,6,7,4
20.0,6,9,14
20.0,7,10,5
20.0,7,12,3
20.0,7,15,5
20.0,7,20,7
20.0,7,22,5
20.0,7,26,7
20.0,7,39,5
20.0,7,7,5
20.0,8,11,42
20.0,8,12,39
20.0,8,13,39
20.0,8,14,9
20.0,8,16,49
20.0,8,17,6
20.0,8,19,9
20.0,8,20,5
20.0,8,23,12
20.0,8,24,7
20.0,8,26,28
20.0,8,27,42
20.0,8,28,71
20.0,8,29,3
20.0,8,31,10
20.0,8,33,53
20.0,8,35,36
20.0,8,37,1
20.0,8,39,42
20.0,8,5,19
20.0,8,6,8
20.0,8,7,21
20.0,8,8,2
20.0,8,9,4
20.0,9,10,2
20.0,9,13,12
20.0,9,14,2
20.0,9,15,5
20.0,9,16,7
20.0,9,17,8
20.0,9,19,11
20.0,9,2,4
20.0,9,21,4
20.0,9,24,3
20.0,9,26,9
20.0,9,27,13
20.0,9,28,7
20.0,9,31,14
20.0,9,32,8
20.0,9,33,4
20.0,9,34,13
20.0,9,35,15
20.0,9,36,1
20.0,9,37,11
20.0,9,38,4
20.0,9,39,5
20.0,9,5,9
20.0,9,7,2
20.0,9,9,14
20.5,0,10,7
20.5,0,12,4
20.5,0,13,13
20.5,0,14,1
20.5,0,16,8
20.5,0,19,15
20.5,0,21,1
20.5,0,23,1
20.5,0,26,8
20.5,0,27,3
20.5,0,28,10
20.5,0,29,2
20.5,0,31,45
20.5,0,32,15
20.5,0,33,13
20.5,0,34,1
20.5,0,35,10
20.5,0,36,1
20.5,0,39,5
20.5,0,5,4
20.5,0,7,3
20.5,0,9,19
20.5,1,10,5
20.5,1,13,2
20.5,1,14,3
20.5,1,15,5
20.5,1,16,2
20.5,1,20,4
20.5,1,21,3
20.5,1,22,2
20.5,1,27,6
20.5,1,29,7
20.5,1,30,3
20.5,1,33,2
20.5,1,36,6
20.5,1,37,5
20.5,1,39,4
20.5,1,8,2
20.5,2,11,2
20.5,2,13,31
20.5,2,16,12
20.5,2,18,5
20.5,2,19,10
20.5,2,26,25
20.5,2,27,18
20.5,2,28,9
20.5,2,29,3
20.5,2,3,11
20.5,2,31,10
20.5,2,32,1
20.5,2,33,11
20.5,2,35,2
20.5,2,37,16
20.5,2,5,13
20.5,2,6,11
20.5,2,7,28
20.5,2,8,12
20.5,2,9,8
20.5,3,10,5
20.5,3,12,5
20.5,3,19,7
20.5,3,20,3
20.5,3,22,9
20.5,3,24,4
20.5,3,26,6
20.5,3,28,9
20.5,3,3,3
20.5,3,31,12
20.5,3,34,4
20.5,3,4,5
20.5,3,5,3
20.5,3,7,5
20.5,3,9,3
20.5,4,10,8
20.5,4,12,11
20.5,4,13,10
20.5,4,16,30
20.5,4,17,11
20.5,4,19,6
20.5,4,20,11
20.5,4,23,14
20.5,4,24,8
20.5,4,26,18
20.5,4,27,15
20.5,4,28,23
20.5,4,29,1
20.5,4,3,6
20.5,4,31,31
20.5,4,32,26
20.5,4,33,9
20.5,4,35,5
20.5,4,36,11
20.5,4,39,1
20.5,4,5,7
20.5,4,7,27
20.5,4,9,9
20.5,5,19,10
20.5,5,36,1
20.5,5,40,10
20.5,5,7,2
20.5,6,10,15
20.5,6,12,7
20.5,6,13,24
20.5,6,14,9
20.5,6,15,7
20.5,6,16,27
20.5,6,17,1
20.5,6,20,1
20.5,6,21,10
20.5,6,23,8
20.5,6,24,1
20.5,6,26,38
20.5,6,27,5
20.5,6,28,16
20.5,6,30,4
20.5,6,31,18
20.5,6,32,31
20.5,6,33,28
20.5,6,36,10
20.5,6,37,5
20.5,6,5,16
20.5,6,6,6
20.5,6,7,21
20.5,6,9,10
20.5,7,21,5
20.5,7,23,5
20.5,7,24,5
20.5,7,33,3
20.5,7,39,7
20.5,8,13,7
20.5,8,14,3
20.5,8,16,26
20.5,8,17,4
